alt,an,dis,fi,gateway_time,lat,lon,posPointName,sAlt,type
10668.0,B-2079,0,I99806,2026-04-20 09:29:12,47.74327777777778,71.53500833333334,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:29:42,47.73922777777778,71.63500833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:30:12,47.734988888888886,71.73388888888888,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:30:44,47.730697222222226,71.83430833333334,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:31:12,47.725477777777776,71.93270833333334,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:31:42,47.719388888888886,72.03357777777778,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:32:12,47.71338888888889,72.13231944444445,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:32:44,47.70747777777778,72.23200833333334,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:33:14,47.701658333333334,72.3296888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:33:44,47.69567777777778,72.4276388888889,POS,-1.0,ADSB
